customer_id,customer_name,gender,age,city,state,region_id,segment,join_date
C02287,Daksh Gala,Male,38,Chennai,Tamil Nadu,R002,Small Business,2025-01-05
C02288,Girish Mangal,Female,27,Lucknow,Uttar Pradesh,R001,Corporate,2025-01-22
C02289,Ridhi Chacko,Female,20,Bengaluru,Karnataka,R002,Consumer,2025-10-22
C02290,Yashica Sawhney,Female,65,Noida,Uttar Pradesh,R001,Corporate,2025-07-06
C02291,Yasti Parmer,Female,34,Delhi,Delhi,R001,Small Business,2024-12-22
C02292,Wakeeta Kaul,Female,51,Visakhapatnam,Andhra Pradesh,R002,Corporate,2025-12-13
C02293,Udant Bath,Male,38,Delhi,Delhi,R001,Small Business,2024-08-02
C02294,Advika Sekhon,Male,53,Noida,Uttar Pradesh,R001,Small Business,2023-08-07
C02295,Tara Yohannan,Female,21,Kolkata,West Bengal,R003,Consumer,2024-02-15
C02296,Samarth Grover,Male,32,Chennai,Tamil Nadu,R002,Consumer,2024-11-14
C02297,Abeer Pau,Female,34,Hyderabad,Telangana,R002,Consumer,2024-06-08
C02298,Zayan Ray,Female,45,Bhubaneswar,Odisha,R003,Consumer,2025-11-05
C02299,Charvi Hegde,Male,46,Noida,Uttar Pradesh,R001,Corporate,2025-03-06
C02300,Elijah Tailor,Female,47,Bhubaneswar,Odisha,R003,Corporate,2025-04-13
C02301,Gabriel Bava,Male,25,Bengaluru,Karnataka,R002,Corporate,2024-07-14
C02302,Saksham Choudhury,Male,36,Bengaluru,Karnataka,R002,Consumer,2026-06-03
C02303,Advaith Shanker,Male,65,Visakhapatnam,Andhra Pradesh,R002,Small Business,2024-03-03
C02304,Siddharth Kamdar,Female,54,Visakhapatnam,Andhra Pradesh,R002,Small Business,2026-06-19
C02305,Kavya Karnik,Male,55,Jaipur,Rajasthan,R001,Consumer,2026-06-03
C02306,Reva Narain,Male,44,Lucknow,Uttar Pradesh,R001,Consumer,2024-09-28
C02307,Bhavini Narula,Female,61,Mumbai,Maharashtra,R004,Consumer,2025-07-25
C02308,Omaja Sagar,Male,36,Ahmedabad,Gujarat,R004,Small Business,2023-11-24
C02309,Watika Narang,Male,43,Kolkata,West Bengal,R003,Corporate,2023-09-05
C02310,Sai Vaidya,Male,38,Jaipur,Rajasthan,R001,Consumer,2023-10-03
C02311,Vedhika Karan,Male,47,Hyderabad,Telangana,R002,Small Business,2024-09-20
C02312,Pooja Yadav,Female,47,Kolkata,West Bengal,R003,Small Business,2024-10-30
C02313,Wishi Chawla,Male,39,Pune,Maharashtra,R004,Consumer,2026-05-08
C02314,Owen Ben,Female,38,Kolkata,West Bengal,R003,Small Business,2025-10-18
C02315,Falan Bali,Male,31,Bhubaneswar,Odisha,R003,Consumer,2025-07-05
C02316,Yatin Zachariah,Female,38,Patna,Bihar,R003,Consumer,2024-05-27
C02317,Krishna Saha,Male,53,Bhubaneswar,Odisha,R003,Small Business,2025-06-12
C02318,Tejas Shroff,Male,43,Delhi,Delhi,R001,Corporate,2026-03-04
C02319,Wahab Dash,Male,43,Chennai,Tamil Nadu,R002,Consumer,2024-10-26
C02320,Tanvi Sharma,Male,28,Hyderabad,Telangana,R002,Corporate,2025-11-10
C02321,Sarthak Khosla,Female,36,Patna,Bihar,R003,Small Business,2023-12-30
C02322,Shivani Wagle,Male,25,Patna,Bihar,R003,Corporate,2026-04-20
C02323,Akshay Boase,Female,65,Noida,Uttar Pradesh,R001,Corporate,2023-10-12
C02324,Gaurav Hari,Male,40,Kolkata,West Bengal,R003,Small Business,2024-12-26
C02325,Fitan Brahmbhatt,Female,50,Bengaluru,Karnataka,R002,Consumer,2023-09-23
C02326,Dalbir Gade,Female,42,Noida,Uttar Pradesh,R001,Corporate,2026-01-05
C02327,Teerth Lala,Female,23,Pune,Maharashtra,R004,Corporate,2025-01-06
C02328,Harish Handa,Female,57,Patna,Bihar,R003,Consumer,2023-11-25
C02329,Barkha Balan,Female,23,Delhi,Delhi,R001,Consumer,2024-03-20
C02330,Girik Mohanty,Female,47,Lucknow,Uttar Pradesh,R001,Small Business,2024-04-01
C02331,Alka Jha,Male,49,Mumbai,Maharashtra,R004,Small Business,2024-03-19
C02332,Panini Srinivasan,Male,36,Kolkata,West Bengal,R003,Corporate,2024-08-22
C02333,Ria Sodhi,Male,48,Delhi,Delhi,R001,Corporate,2024-06-22
C02334,Ansh Garg,Male,61,Chennai,Tamil Nadu,R002,Corporate,2025-12-03
C02335,Eiravati Arya,Male,51,Visakhapatnam,Andhra Pradesh,R002,Corporate,2023-12-08
C02336,Fiyaz Chakrabarti,Male,53,Pune,Maharashtra,R004,Consumer,2024-03-15
C02337,Priya Nath,Male,50,Hyderabad,Telangana,R002,Corporate,2024-09-28
C02338,Aarna Iyengar,Male,47,Delhi,Delhi,R001,Small Business,2026-05-07
C02339,Vedant Banik,Female,40,Bhubaneswar,Odisha,R003,Corporate,2024-12-07
C02340,Chaitanya Tak,Male,50,Jaipur,Rajasthan,R001,Consumer,2024-04-25
C02341,Onveer Pandya,Female,29,Bengaluru,Karnataka,R002,Consumer,2025-04-26
C02342,Zilmil Kumer,Female,20,Visakhapatnam,Andhra Pradesh,R002,Consumer,2025-10-04
C02343,Maanav Bhasin,Female,38,Delhi,Delhi,R001,Small Business,2024-02-23
C02344,Ekansh Palla,Female,60,Bhubaneswar,Odisha,R003,Corporate,2024-08-30
C02345,Karan Walia,Female,39,Jaipur,Rajasthan,R001,Consumer,2024-05-04
C02346,Harini Pandey,Male,23,Mumbai,Maharashtra,R004,Small Business,2026-03-20
C02347,Faris Dugar,Female,61,Jaipur,Rajasthan,R001,Consumer,2023-07-10
C02348,Thomas Majumdar,Male,18,Delhi,Delhi,R001,Corporate,2026-04-25
C02349,Vivaan Ray,Male,28,Bengaluru,Karnataka,R002,Small Business,2025-09-15
C02350,Laksh Choudhary,Female,62,Noida,Uttar Pradesh,R001,Corporate,2024-07-20
C02351,Jalsa Borde,Female,37,Visakhapatnam,Andhra Pradesh,R002,Small Business,2024-01-16
C02352,Amrita Parekh,Female,62,Visakhapatnam,Andhra Pradesh,R002,Small Business,2024-09-03
C02353,Warhi Brahmbhatt,Female,37,Bhubaneswar,Odisha,R003,Consumer,2025-03-29
C02354,Nirja Mitter,Male,18,Chennai,Tamil Nadu,R002,Consumer,2024-03-02
C02355,Nilima Dara,Male,62,Bengaluru,Karnataka,R002,Consumer,2026-02-19
C02356,Gaurangi Sangha,Male,31,Visakhapatnam,Andhra Pradesh,R002,Corporate,2026-05-10
C02357,Widisha Narang,Male,59,Kolkata,West Bengal,R003,Consumer,2024-09-09
C02358,Girik Saran,Male,23,Delhi,Delhi,R001,Corporate,2024-04-21
C02359,Eta Prashad,Female,27,Patna,Bihar,R003,Corporate,2024-04-27
C02360,Advika Lalla,Male,25,Delhi,Delhi,R001,Consumer,2024-07-12
C02361,Harshil Bhandari,Female,49,Chennai,Tamil Nadu,R002,Corporate,2026-01-21
C02362,Jack Vaidya,Female,55,Hyderabad,Telangana,R002,Consumer,2025-09-04
C02363,Hredhaan Sundaram,Female,54,Mumbai,Maharashtra,R004,Corporate,2023-12-30
C02364,Raghav Vaidya,Female,18,Hyderabad,Telangana,R002,Consumer,2024-05-07
C02365,Faras Pau,Female,44,Kolkata,West Bengal,R003,Corporate,2025-05-24
C02366,Udarsh Bhalla,Female,20,Bhubaneswar,Odisha,R003,Corporate,2023-11-14
C02367,Laksh Baria,Female,50,Delhi,Delhi,R001,Small Business,2023-12-24
C02368,Zansi Narain,Female,32,Bhubaneswar,Odisha,R003,Small Business,2024-03-14
C02369,Agastya Sule,Male,45,Hyderabad,Telangana,R002,Small Business,2024-09-01
C02370,Nitara Devi,Male,35,Ahmedabad,Gujarat,R004,Small Business,2024-09-04
C02371,Vrinda Devi,Female,25,Delhi,Delhi,R001,Corporate,2024-06-19
C02372,Varenya Ganguly,Female,46,Jaipur,Rajasthan,R001,Small Business,2024-06-21
C02373,Frederick Sathe,Male,28,Delhi,Delhi,R001,Corporate,2026-04-11
C02374,Xiti Dixit,Male,48,Bhubaneswar,Odisha,R003,Corporate,2026-05-01
C02375,Chandani Narayanan,Male,50,Noida,Uttar Pradesh,R001,Consumer,2023-10-18
C02376,Kamala Aurora,Female,56,Jaipur,Rajasthan,R001,Small Business,2024-09-14
C02377,Abeer Dhar,Female,26,Kolkata,West Bengal,R003,Corporate,2024-04-03
C02378,Hemani Tripathi,Female,44,Bhubaneswar,Odisha,R003,Small Business,2025-11-15
C02379,Vritti Pingle,Female,48,Kolkata,West Bengal,R003,Consumer,2024-05-17
C02380,Teerth Jayaraman,Male,36,Jaipur,Rajasthan,R001,Small Business,2025-06-06
C02381,Vasatika Nagi,Male,60,Bhubaneswar,Odisha,R003,Corporate,2023-12-18
C02382,Varsha Sampath,Male,30,Chennai,Tamil Nadu,R002,Consumer,2026-03-22
C02383,Geetika Wadhwa,Female,24,Jaipur,Rajasthan,R001,Corporate,2023-09-01
C02384,Owen Bains,Female,33,Noida,Uttar Pradesh,R001,Consumer,2025-06-18
C02385,Chasmum Murthy,Male,19,Lucknow,Uttar Pradesh,R001,Corporate,2024-10-08
C02386,Hemani Pai,Female,61,Pune,Maharashtra,R004,Consumer,2025-01-09
C02387,Yadavi Walla,Male,22,Chennai,Tamil Nadu,R002,Corporate,2026-05-29
C02388,Vamakshi Samra,Male,57,Delhi,Delhi,R001,Consumer,2024-05-28
C02389,Matthew Ganguly,Male,49,Bengaluru,Karnataka,R002,Corporate,2024-11-07
C02390,Sai Bakshi,Female,20,Ahmedabad,Gujarat,R004,Small Business,2025-04-25
C02391,Atharv Arya,Male,62,Pune,Maharashtra,R004,Small Business,2024-10-05
C02392,Tanay Tandon,Male,63,Jaipur,Rajasthan,R001,Consumer,2024-04-10
C02393,Lekha Chakrabarti,Female,25,Noida,Uttar Pradesh,R001,Consumer,2024-02-26
C02394,Rachana Chhabra,Male,53,Patna,Bihar,R003,Consumer,2023-11-09
C02395,Gaurav Raval,Male,28,Lucknow,Uttar Pradesh,R001,Small Business,2023-11-17
C02396,Ayush Dua,Male,41,Bengaluru,Karnataka,R002,Consumer,2024-11-05
C02397,Timothy Datta,Female,63,Bhubaneswar,Odisha,R003,Corporate,2025-04-18
C02398,Mohammed Bahl,Female,64,Patna,Bihar,R003,Consumer,2024-04-16
C02399,Sai Dave,Female,39,Chennai,Tamil Nadu,R002,Consumer,2025-06-17
C02400,Vasatika Pant,Male,46,Bengaluru,Karnataka,R002,Corporate,2025-10-13
C02401,Yashvi Vohra,Male,33,Patna,Bihar,R003,Corporate,2026-02-27
C02402,Charles Karpe,Female,50,Ahmedabad,Gujarat,R004,Consumer,2024-07-02
C02403,Abeer Kamdar,Female,41,Bengaluru,Karnataka,R002,Small Business,2025-10-16
C02404,Nimrat Bahri,Female,41,Patna,Bihar,R003,Small Business,2024-09-29
C02405,Nandini Narain,Male,27,Kolkata,West Bengal,R003,Small Business,2024-07-10
C02406,Yuvraj Swamy,Male,26,Delhi,Delhi,R001,Corporate,2025-09-02
C02407,Qushi Oak,Female,47,Delhi,Delhi,R001,Small Business,2026-03-05
C02408,Jagvi Sampath,Female,19,Patna,Bihar,R003,Corporate,2025-08-16
C02409,Zinal Walla,Male,63,Chennai,Tamil Nadu,R002,Small Business,2023-12-01
C02410,Bakhshi Tailor,Male,39,Bengaluru,Karnataka,R002,Corporate,2025-04-03
C02411,Siya Deshpande,Male,45,Delhi,Delhi,R001,Consumer,2025-08-31
C02412,Charles Sengupta,Male,60,Delhi,Delhi,R001,Small Business,2026-06-20
C02413,Yashica Thakur,Male,58,Chennai,Tamil Nadu,R002,Small Business,2023-09-08
C02414,Kai Batta,Female,44,Patna,Bihar,R003,Corporate,2025-08-03
C02415,Anirudh Morar,Female,64,Kolkata,West Bengal,R003,Small Business,2026-05-31
C02416,Thomas Balasubramanian,Female,18,Ahmedabad,Gujarat,R004,Corporate,2026-01-02
C02417,Warinder Rana,Male,62,Lucknow,Uttar Pradesh,R001,Corporate,2025-07-07
C02418,Lucky Cheema,Male,52,Noida,Uttar Pradesh,R001,Small Business,2024-09-07
C02419,Vasatika Jha,Female,62,Patna,Bihar,R003,Corporate,2025-07-06
C02420,Bhavani Dora,Female,30,Patna,Bihar,R003,Corporate,2023-12-10
C02421,Aradhana Golla,Male,52,Bengaluru,Karnataka,R002,Corporate,2026-05-17
C02422,Yashvi Sawhney,Male,51,Delhi,Delhi,R001,Small Business,2025-02-22
C02423,Daksha Sani,Male,23,Pune,Maharashtra,R004,Small Business,2023-11-23
C02424,Zinal Prabhu,Female,51,Lucknow,Uttar Pradesh,R001,Corporate,2024-09-01
C02425,Leela Naidu,Male,19,Patna,Bihar,R003,Consumer,2023-09-30
C02426,Abha Johal,Female,33,Patna,Bihar,R003,Corporate,2023-08-07
C02427,Imaran Narang,Female,50,Bhubaneswar,Odisha,R003,Consumer,2026-02-11
C02428,Siya Handa,Male,41,Bhubaneswar,Odisha,R003,Corporate,2026-03-21
C02429,Anamika Saraf,Female,25,Kolkata,West Bengal,R003,Consumer,2024-03-12
C02430,Reyansh Yogi,Male,46,Patna,Bihar,R003,Corporate,2026-01-04
C02431,Akshay Chaudry,Male,47,Jaipur,Rajasthan,R001,Corporate,2025-11-05
C02432,Balveer Hayre,Male,40,Mumbai,Maharashtra,R004,Corporate,2024-12-31
C02433,Ladli Shenoy,Male,63,Pune,Maharashtra,R004,Corporate,2024-03-19
C02434,Charan Lanka,Male,24,Lucknow,Uttar Pradesh,R001,Corporate,2023-09-23
C02435,Charvi Bir,Male,41,Lucknow,Uttar Pradesh,R001,Corporate,2024-07-06
C02436,Lavanya Dar,Male,63,Bengaluru,Karnataka,R002,Corporate,2025-10-31
C02437,Amaira Deep,Female,23,Visakhapatnam,Andhra Pradesh,R002,Consumer,2023-10-24
C02438,Forum Munshi,Female,26,Hyderabad,Telangana,R002,Corporate,2026-02-01
C02439,Aarna Bhatt,Female,22,Mumbai,Maharashtra,R004,Corporate,2026-02-26
C02440,Nitesh Ram,Female,55,Kolkata,West Bengal,R003,Small Business,2024-07-27
C02441,Raghav Sha,Female,34,Lucknow,Uttar Pradesh,R001,Small Business,2025-12-31
C02442,Azad Shroff,Female,46,Noida,Uttar Pradesh,R001,Small Business,2026-01-25
C02443,Darpan Sachdev,Female,28,Noida,Uttar Pradesh,R001,Consumer,2025-12-21
C02444,Lila Jani,Male,49,Lucknow,Uttar Pradesh,R001,Small Business,2025-08-30
C02445,Aditya Mitter,Male,63,Noida,Uttar Pradesh,R001,Small Business,2023-10-17
C02446,Lekha Kant,Male,62,Visakhapatnam,Andhra Pradesh,R002,Consumer,2024-05-17
C02447,Geetika Das,Female,20,Noida,Uttar Pradesh,R001,Small Business,2026-06-22
C02448,Aditya Gade,Female,25,Chennai,Tamil Nadu,R002,Small Business,2026-03-06
C02449,Anjali Choudhury,Female,25,Visakhapatnam,Andhra Pradesh,R002,Consumer,2025-11-08
C02450,Anya Nazareth,Female,20,Ahmedabad,Gujarat,R004,Small Business,2023-09-29
C02451,Lajita Garg,Male,41,Chennai,Tamil Nadu,R002,Corporate,2023-12-25
C02452,Chameli Gala,Female,36,Ahmedabad,Gujarat,R004,Corporate,2025-04-02
C02453,Osha Soni,Male,27,Hyderabad,Telangana,R002,Small Business,2023-08-13
C02454,Advay Om,Male,37,Delhi,Delhi,R001,Corporate,2023-11-10
C02455,Brijesh Sinha,Male,65,Mumbai,Maharashtra,R004,Corporate,2024-09-24
C02456,Radhika Mitra,Male,53,Hyderabad,Telangana,R002,Corporate,2025-01-11
C02457,Ekalinga Borde,Male,44,Bengaluru,Karnataka,R002,Corporate,2025-10-08
C02458,Orinder Edwin,Female,54,Jaipur,Rajasthan,R001,Corporate,2025-08-14
C02459,Rishi Narain,Female,48,Ahmedabad,Gujarat,R004,Small Business,2024-12-08
C02460,Ryan Parmar,Male,26,Visakhapatnam,Andhra Pradesh,R002,Small Business,2026-04-24
C02461,Vritti Dixit,Female,46,Kolkata,West Bengal,R003,Small Business,2024-10-21
C02462,Azaan Gole,Male,64,Noida,Uttar Pradesh,R001,Corporate,2025-12-08
C02463,Amrita Ray,Female,42,Bengaluru,Karnataka,R002,Consumer,2026-05-01
C02464,Timothy Guha,Female,52,Delhi,Delhi,R001,Consumer,2023-12-15
C02465,Onveer Khanna,Female,65,Kolkata,West Bengal,R003,Corporate,2024-07-20
C02466,Ethan Raju,Male,28,Kolkata,West Bengal,R003,Small Business,2024-12-10
C02467,Nicholas Rajan,Female,53,Hyderabad,Telangana,R002,Small Business,2025-08-19
C02468,Amrita Oommen,Male,30,Bengaluru,Karnataka,R002,Small Business,2023-07-07
C02469,Damyanti Dhillon,Male,54,Lucknow,Uttar Pradesh,R001,Small Business,2024-02-23
C02470,Arunima Deo,Female,50,Mumbai,Maharashtra,R004,Consumer,2023-07-23
C02471,Maya Radhakrishnan,Male,19,Bengaluru,Karnataka,R002,Corporate,2023-07-14
C02472,Turvi Gade,Male,33,Patna,Bihar,R003,Small Business,2025-02-15
C02473,Lila Prabhakar,Female,23,Visakhapatnam,Andhra Pradesh,R002,Small Business,2026-06-20
C02474,Nilima Goda,Female,43,Jaipur,Rajasthan,R001,Small Business,2025-07-01
C02475,Jeevika Sethi,Female,19,Hyderabad,Telangana,R002,Corporate,2024-06-15
C02476,Yashawini Ray,Male,44,Delhi,Delhi,R001,Consumer,2024-11-12
C02477,Ikshita Sethi,Female,42,Visakhapatnam,Andhra Pradesh,R002,Corporate,2024-04-12
C02478,Anvi Reddy,Male,24,Bengaluru,Karnataka,R002,Small Business,2026-03-27
C02479,Balhaar Bahri,Female,27,Chennai,Tamil Nadu,R002,Consumer,2024-04-30
C02480,Yashodhara Butala,Male,27,Pune,Maharashtra,R004,Corporate,2025-05-03
C02481,Kamya Gandhi,Male,21,Delhi,Delhi,R001,Small Business,2025-11-25
C02482,Hema Palan,Male,19,Ahmedabad,Gujarat,R004,Small Business,2024-03-22
C02483,Nikita Patla,Female,42,Hyderabad,Telangana,R002,Consumer,2023-12-15
C02484,Neha Nair,Male,44,Ahmedabad,Gujarat,R004,Corporate,2025-10-22
C02485,Prisha Suri,Female,25,Pune,Maharashtra,R004,Consumer,2026-03-30
C02486,Maya Kannan,Male,56,Mumbai,Maharashtra,R004,Small Business,2024-05-27
C02487,David Parmer,Female,50,Mumbai,Maharashtra,R004,Small Business,2023-12-29
C02488,Dev Mane,Male,35,Delhi,Delhi,R001,Consumer,2025-06-16
C02489,Wyatt Grover,Female,53,Ahmedabad,Gujarat,R004,Corporate,2023-09-24
C02490,Yagnesh Mishra,Female,19,Bengaluru,Karnataka,R002,Corporate,2025-02-01
C02491,Garima Chahal,Male,19,Kolkata,West Bengal,R003,Corporate,2024-09-22
C02492,Falak Varughese,Male,33,Lucknow,Uttar Pradesh,R001,Small Business,2024-10-25
C02493,Widisha Dhar,Male,37,Kolkata,West Bengal,R003,Small Business,2024-06-23
C02494,Mahika Chaudhuri,Female,23,Delhi,Delhi,R001,Small Business,2025-11-08
C02495,Ekansh Patil,Male,27,Lucknow,Uttar Pradesh,R001,Corporate,2024-06-03
C02496,Falak Ganesh,Male,33,Lucknow,Uttar Pradesh,R001,Small Business,2025-05-22
C02497,Ganga Narayan,Female,20,Delhi,Delhi,R001,Consumer,2023-10-19
C02498,Wishi Khalsa,Female,57,Visakhapatnam,Andhra Pradesh,R002,Corporate,2024-09-20
C02499,Amruta Borra,Male,18,Kolkata,West Bengal,R003,Consumer,2024-06-14
C02500,Laban Bains,Female,56,Noida,Uttar Pradesh,R001,Corporate,2023-08-25
C02501,Gautami Panchal,Female,40,Visakhapatnam,Andhra Pradesh,R002,Small Business,2025-10-30
C02502,Upkaar Dhillon,Female,20,Mumbai,Maharashtra,R004,Consumer,2026-07-01
C02503,Anay Narang,Male,37,Bhubaneswar,Odisha,R003,Consumer,2025-07-19
C02504,Odika Kohli,Male,26,Delhi,Delhi,R001,Small Business,2025-07-14
C02505,Ishaan Pradhan,Female,45,Lucknow,Uttar Pradesh,R001,Consumer,2024-05-09
C02506,Nimrat Agate,Female,61,Jaipur,Rajasthan,R001,Corporate,2024-10-14
C02507,Hema Om,Female,63,Kolkata,West Bengal,R003,Corporate,2024-11-18
C02508,Kamala Ghose,Male,60,Pune,Maharashtra,R004,Corporate,2026-04-17
C02509,Jhalak Dugar,Male,47,Ahmedabad,Gujarat,R004,Small Business,2023-11-24
C02510,Urvashi Bhagat,Male,62,Ahmedabad,Gujarat,R004,Consumer,2024-08-28
C02511,Odika Nayak,Male,56,Kolkata,West Bengal,R003,Corporate,2024-03-14
C02512,Rushil Master,Male,61,Hyderabad,Telangana,R002,Consumer,2024-01-11
C02513,Jeevika Reddy,Female,43,Delhi,Delhi,R001,Small Business,2023-10-02
C02514,Forum Tata,Male,52,Bengaluru,Karnataka,R002,Consumer,2025-06-02
C02515,Alexander Pradhan,Female,61,Visakhapatnam,Andhra Pradesh,R002,Consumer,2026-01-28
C02516,Wriddhish Jain,Female,56,Ahmedabad,Gujarat,R004,Corporate,2026-06-27
C02517,Jacob Mammen,Male,62,Delhi,Delhi,R001,Consumer,2025-02-27
C02518,Aryan Edwin,Female,41,Bengaluru,Karnataka,R002,Consumer,2026-05-26
C02519,Unni Mannan,Male,32,Noida,Uttar Pradesh,R001,Small Business,2025-03-11
C02520,Daksha Shanker,Female,61,Hyderabad,Telangana,R002,Small Business,2026-01-12
C02521,Atharv Bansal,Male,23,Ahmedabad,Gujarat,R004,Small Business,2026-01-24
C02522,Imaran Bora,Female,63,Kolkata,West Bengal,R003,Consumer,2025-04-10
C02523,Leena Rege,Female,41,Mumbai,Maharashtra,R004,Consumer,2023-08-23
C02524,Gavin Dash,Female,63,Pune,Maharashtra,R004,Small Business,2025-08-25
C02525,David Walia,Male,18,Jaipur,Rajasthan,R001,Consumer,2024-07-05
C02526,Mitesh Swamy,Female,25,Visakhapatnam,Andhra Pradesh,R002,Corporate,2023-10-05
C02527,Diya Soman,Female,28,Jaipur,Rajasthan,R001,Small Business,2024-05-06
C02528,Zarna Rastogi,Male,22,Mumbai,Maharashtra,R004,Small Business,2024-07-17
C02529,Vyanjana Padmanabhan,Male,26,Chennai,Tamil Nadu,R002,Corporate,2024-09-10
C02530,Jeet Jani,Male,51,Jaipur,Rajasthan,R001,Small Business,2024-10-25
C02531,Anmol Sarin,Female,30,Patna,Bihar,R003,Small Business,2026-01-23
C02532,Yatin Grewal,Female,61,Hyderabad,Telangana,R002,Small Business,2023-12-09
C02533,Pallavi Batra,Male,45,Noida,Uttar Pradesh,R001,Small Business,2024-02-08
C02534,Gaurangi Keer,Male,38,Kolkata,West Bengal,R003,Corporate,2023-08-05
C02535,Sathvik Dani,Female,35,Visakhapatnam,Andhra Pradesh,R002,Consumer,2024-02-05
C02536,Ijaya Rajagopal,Female,49,Kolkata,West Bengal,R003,Corporate,2025-09-12
C02537,Vritti Nagar,Male,64,Lucknow,Uttar Pradesh,R001,Consumer,2025-10-07
C02538,Bimala Madan,Female,44,Hyderabad,Telangana,R002,Small Business,2024-03-09
C02539,Yashodhara Bhavsar,Female,18,Noida,Uttar Pradesh,R001,Corporate,2023-08-14
C02540,Xavier Sem,Female,23,Mumbai,Maharashtra,R004,Small Business,2025-03-20
C02541,Edhitha Lall,Male,65,Patna,Bihar,R003,Consumer,2024-06-15
C02542,Yashica Dixit,Female,22,Bhubaneswar,Odisha,R003,Consumer,2025-09-18
C02543,Aradhana Sankaran,Male,39,Mumbai,Maharashtra,R004,Corporate,2024-12-28
C02544,Irya Bhatnagar,Male,19,Bengaluru,Karnataka,R002,Corporate,2025-06-27
C02545,Rudra Uppal,Male,55,Delhi,Delhi,R001,Small Business,2025-10-26
C02546,Jasmit Tara,Female,33,Ahmedabad,Gujarat,R004,Consumer,2024-07-15
C02547,Saanvi Bhat,Male,39,Noida,Uttar Pradesh,R001,Consumer,2025-02-18
C02548,Anay Devi,Female,51,Visakhapatnam,Andhra Pradesh,R002,Consumer,2025-05-21
C02549,Wriddhish Desai,Female,24,Bengaluru,Karnataka,R002,Small Business,2023-12-06
C02550,Ekaraj Sachdev,Male,23,Noida,Uttar Pradesh,R001,Consumer,2026-01-23
C02551,Chameli Rai,Female,38,Hyderabad,Telangana,R002,Small Business,2024-07-25
C02552,Tarak Grover,Male,21,Bengaluru,Karnataka,R002,Corporate,2024-06-27
C02553,Yasti Bhasin,Female,57,Hyderabad,Telangana,R002,Small Business,2024-06-17
C02554,Kabir Nadig,Male,24,Delhi,Delhi,R001,Small Business,2023-08-12
C02555,Rohan Mody,Male,36,Hyderabad,Telangana,R002,Corporate,2025-03-12
C02556,Madhavi Chana,Male,57,Delhi,Delhi,R001,Corporate,2024-09-26
C02557,Advay Mannan,Male,47,Mumbai,Maharashtra,R004,Corporate,2024-06-26
C02558,Eshana Tandon,Female,57,Noida,Uttar Pradesh,R001,Small Business,2024-07-21
C02559,Lila Dubey,Female,59,Bengaluru,Karnataka,R002,Small Business,2026-07-02
C02560,Anita Muni,Male,47,Patna,Bihar,R003,Small Business,2025-03-08
C02561,Hardik Narang,Male,24,Ahmedabad,Gujarat,R004,Consumer,2024-06-24
C02562,Nidhi Arya,Male,55,Hyderabad,Telangana,R002,Consumer,2026-06-10
C02563,Adya Sethi,Male,58,Jaipur,Rajasthan,R001,Small Business,2025-11-06
C02564,Aarna Mahajan,Female,44,Pune,Maharashtra,R004,Corporate,2026-04-30
C02565,Jasmit Baral,Female,29,Bhubaneswar,Odisha,R003,Consumer,2023-08-14
C02566,Tristan Sha,Male,21,Chennai,Tamil Nadu,R002,Consumer,2024-03-10
C02567,Frederick Nagarajan,Female,50,Pune,Maharashtra,R004,Small Business,2026-06-14
C02568,Tanmayi Gour,Female,37,Patna,Bihar,R003,Small Business,2026-02-11
C02569,Dev Ramaswamy,Male,27,Lucknow,Uttar Pradesh,R001,Corporate,2025-08-30
C02570,Harsh Rau,Female,36,Pune,Maharashtra,R004,Corporate,2025-09-22
C02571,Unni Issac,Male,21,Hyderabad,Telangana,R002,Consumer,2024-03-08
C02572,Watika Suri,Male,45,Lucknow,Uttar Pradesh,R001,Corporate,2025-07-05
C02573,Agastya Raman,Male,58,Mumbai,Maharashtra,R004,Consumer,2025-11-15
C02574,Fitan Zachariah,Male,39,Patna,Bihar,R003,Consumer,2026-06-23
C02575,Ira Swamy,Female,62,Kolkata,West Bengal,R003,Small Business,2025-08-18
C02576,Faraj Goel,Female,55,Noida,Uttar Pradesh,R001,Small Business,2024-03-14
C02577,Upadhriti Karnik,Female,44,Ahmedabad,Gujarat,R004,Corporate,2025-11-19
C02578,Warda Doctor,Male,47,Chennai,Tamil Nadu,R002,Consumer,2024-12-02
C02579,Christopher Seth,Male,18,Noida,Uttar Pradesh,R001,Small Business,2025-03-27
C02580,Darika Varkey,Male,47,Mumbai,Maharashtra,R004,Small Business,2023-07-08
C02581,Qabil Kibe,Male,48,Mumbai,Maharashtra,R004,Small Business,2024-09-18
C02582,Abhiram Dube,Female,65,Patna,Bihar,R003,Corporate,2025-07-08
